DATE,Risk_Free_Rate
2013-12-04,1.5873015873015873e-06
2013-12-05,7.936507936507937e-07
2013-12-06,1.1904761904761904e-06
2013-12-09,1.5873015873015873e-06
2013-12-10,1.1904761904761904e-06
2013-12-11,7.936507936507937e-07
2013-12-12,3.9682539682539683e-07
2013-12-13,7.936507936507937e-07
2013-12-16,7.936507936507937e-07
2013-12-17,7.936507936507937e-07
2013-12-18,3.9682539682539683e-07
2013-12-19,3.9682539682539683e-07
2013-12-20,7.936507936507937e-07
2013-12-23,3.9682539682539683e-07
2013-12-24,3.9682539682539683e-07
2013-12-25,3.9682539682539683e-07
2013-12-26,0.0
2013-12-27,3.9682539682539683e-07
2013-12-30,3.9682539682539683e-07
2013-12-31,3.9682539682539683e-07
2014-01-01,3.9682539682539683e-07
2014-01-02,3.9682539682539683e-07
2014-01-03,7.936507936507937e-07
2014-01-06,3.9682539682539683e-07
2014-01-07,3.9682539682539683e-07
2014-01-08,0.0
2014-01-09,3.9682539682539683e-07
2014-01-10,3.9682539682539683e-07
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,3.9682539682539683e-07
2014-01-16,3.9682539682539683e-07
2014-01-17,3.9682539682539683e-07
2014-01-20,3.9682539682539683e-07
2014-01-21,3.9682539682539683e-07
2014-01-22,0.0
2014-01-23,3.9682539682539683e-07
2014-01-24,1.5873015873015873e-06
2014-01-27,1.5873015873015873e-06
2014-01-28,1.984126984126984e-06
2014-01-29,1.5873015873015873e-06
2014-01-30,1.5873015873015873e-06
2014-01-31,1.1904761904761904e-06
2014-02-03,1.5873015873015873e-06
2014-02-04,4.7619047619047615e-06
2014-02-05,5.158730158730158e-06
2014-02-06,2.7777777777777783e-06
2014-02-07,3.968253968253968e-06
2014-02-10,2.7777777777777783e-06
2014-02-11,1.984126984126984e-06
2014-02-12,3.9682539682539683e-07
2014-02-13,3.9682539682539683e-07
2014-02-14,3.9682539682539683e-07
2014-02-17,3.9682539682539683e-07
2014-02-18,7.936507936507937e-07
2014-02-19,1.5873015873015873e-06
2014-02-20,7.936507936507937e-07
2014-02-21,7.936507936507937e-07
2014-02-24,7.936507936507937e-07
2014-02-25,1.5873015873015873e-06
2014-02-26,1.5873015873015873e-06
2014-02-27,1.5873015873015873e-06
2014-02-28,1.5873015873015873e-06
2014-03-03,1.5873015873015873e-06
2014-03-04,2.3809523809523808e-06
2014-03-05,2.3809523809523808e-06
2014-03-06,2.3809523809523808e-06
2014-03-07,2.3809523809523808e-06
2014-03-10,1.984126984126984e-06
2014-03-11,2.3809523809523808e-06
2014-03-12,1.984126984126984e-06
2014-03-13,2.3809523809523808e-06
2014-03-14,1.984126984126984e-06
2014-03-17,1.984126984126984e-06
2014-03-18,2.7777777777777783e-06
2014-03-19,2.7777777777777783e-06
2014-03-20,2.3809523809523808e-06
2014-03-21,1.984126984126984e-06
2014-03-24,1.984126984126984e-06
2014-03-25,1.984126984126984e-06
2014-03-26,1.984126984126984e-06
2014-03-27,7.936507936507937e-07
2014-03-28,1.1904761904761904e-06
2014-03-31,1.1904761904761904e-06
2014-04-01,7.936507936507937e-07
2014-04-02,7.936507936507937e-07
2014-04-03,1.1904761904761904e-06
2014-04-04,1.1904761904761904e-06
2014-04-07,1.1904761904761904e-06
2014-04-08,1.5873015873015873e-06
2014-04-09,1.1904761904761904e-06
2014-04-10,1.1904761904761904e-06
2014-04-11,1.5873015873015873e-06
2014-04-14,1.1904761904761904e-06
2014-04-15,1.1904761904761904e-06
2014-04-16,1.1904761904761904e-06
2014-04-17,7.936507936507937e-07
2014-04-18,7.936507936507937e-07
2014-04-21,7.936507936507937e-07
2014-04-22,7.936507936507937e-07
2014-04-23,7.936507936507937e-07
2014-04-24,0.0
2014-04-25,3.9682539682539683e-07
2014-04-28,0.0
2014-04-29,7.936507936507937e-07
2014-04-30,7.936507936507937e-07
2014-05-01,7.936507936507937e-07
2014-05-02,3.9682539682539683e-07
2014-05-05,3.9682539682539683e-07
2014-05-06,1.1904761904761904e-06
2014-05-07,1.1904761904761904e-06
2014-05-08,7.936507936507937e-07
2014-05-09,7.936507936507937e-07
2014-05-12,7.936507936507937e-07
2014-05-13,1.1904761904761904e-06
2014-05-14,7.936507936507937e-07
2014-05-15,3.9682539682539683e-07
2014-05-16,3.9682539682539683e-07
2014-05-19,3.9682539682539683e-07
2014-05-20,1.5873015873015873e-06
2014-05-21,1.5873015873015873e-06
2014-05-22,1.1904761904761904e-06
2014-05-23,1.5873015873015873e-06
2014-05-26,1.5873015873015873e-06
2014-05-27,1.1904761904761904e-06
2014-05-28,1.5873015873015873e-06
2014-05-29,1.984126984126984e-06
2014-05-30,1.984126984126984e-06
2014-06-02,1.5873015873015873e-06
2014-06-03,1.5873015873015873e-06
2014-06-04,1.5873015873015873e-06
2014-06-05,1.1904761904761904e-06
2014-06-06,7.936507936507937e-07
2014-06-09,1.1904761904761904e-06
2014-06-10,1.5873015873015873e-06
2014-06-11,1.1904761904761904e-06
2014-06-12,7.936507936507937e-07
2014-06-13,7.936507936507937e-07
2014-06-16,1.1904761904761904e-06
2014-06-17,1.1904761904761904e-06
2014-06-18,1.1904761904761904e-06
2014-06-19,3.9682539682539683e-07
2014-06-20,3.9682539682539683e-07
2014-06-23,7.936507936507937e-07
2014-06-24,3.9682539682539683e-07
2014-06-25,3.9682539682539683e-07
2014-06-26,3.9682539682539683e-07
2014-06-27,7.936507936507937e-07
2014-06-30,7.936507936507937e-07
2014-07-01,1.1904761904761904e-06
2014-07-02,7.936507936507937e-07
2014-07-03,3.9682539682539683e-07
2014-07-04,3.9682539682539683e-07
2014-07-07,7.936507936507937e-07
2014-07-08,7.936507936507937e-07
2014-07-09,1.1904761904761904e-06
2014-07-10,7.936507936507937e-07
2014-07-11,7.936507936507937e-07
2014-07-14,7.936507936507937e-07
2014-07-15,7.936507936507937e-07
2014-07-16,7.936507936507937e-07
2014-07-17,7.936507936507937e-07
2014-07-18,1.1904761904761904e-06
2014-07-21,7.936507936507937e-07
2014-07-22,1.1904761904761904e-06
2014-07-23,1.1904761904761904e-06
2014-07-24,1.5873015873015873e-06
2014-07-25,1.1904761904761904e-06
2014-07-28,1.1904761904761904e-06
2014-07-29,1.1904761904761904e-06
2014-07-30,1.1904761904761904e-06
2014-07-31,3.9682539682539683e-07
2014-08-01,3.9682539682539683e-07
2014-08-04,7.936507936507937e-07
2014-08-05,1.1904761904761904e-06
2014-08-06,1.1904761904761904e-06
2014-08-07,1.1904761904761904e-06
2014-08-08,1.1904761904761904e-06
2014-08-11,1.1904761904761904e-06
2014-08-12,1.984126984126984e-06
2014-08-13,1.5873015873015873e-06
2014-08-14,1.5873015873015873e-06
2014-08-15,1.1904761904761904e-06
2014-08-18,7.936507936507937e-07
2014-08-19,1.5873015873015873e-06
2014-08-20,1.5873015873015873e-06
2014-08-21,1.1904761904761904e-06
2014-08-22,1.5873015873015873e-06
2014-08-25,7.936507936507937e-07
2014-08-26,1.5873015873015873e-06
2014-08-27,7.936507936507937e-07
2014-08-28,7.936507936507937e-07
2014-08-29,7.936507936507937e-07
2014-09-01,7.936507936507937e-07
2014-09-02,7.936507936507937e-07
2014-09-03,7.936507936507937e-07
2014-09-04,7.936507936507937e-07
2014-09-05,7.936507936507937e-07
2014-09-08,3.9682539682539683e-07
2014-09-09,3.9682539682539683e-07
2014-09-10,3.9682539682539683e-07
2014-09-11,3.9682539682539683e-07
2014-09-12,3.9682539682539683e-07
2014-09-15,3.9682539682539683e-07
2014-09-16,3.9682539682539683e-07
2014-09-17,3.9682539682539683e-07
2014-09-18,3.9682539682539683e-07
2014-09-19,3.9682539682539683e-07
2014-09-22,0.0
2014-09-23,3.9682539682539683e-07
2014-09-24,3.9682539682539683e-07
2014-09-25,0.0
2014-09-26,3.9682539682539683e-07
2014-09-29,3.9682539682539683e-07
2014-09-30,7.936507936507937e-07
2014-10-01,3.9682539682539683e-07
2014-10-02,3.9682539682539683e-07
2014-10-03,3.9682539682539683e-07
2014-10-06,3.9682539682539683e-07
2014-10-07,7.936507936507937e-07
2014-10-08,3.9682539682539683e-07
2014-10-09,7.936507936507937e-07
2014-10-10,7.936507936507937e-07
2014-10-13,7.936507936507937e-07
2014-10-14,1.1904761904761904e-06
2014-10-15,7.936507936507937e-07
2014-10-16,1.5873015873015873e-06
2014-10-17,1.1904761904761904e-06
2014-10-20,1.1904761904761904e-06
2014-10-21,1.5873015873015873e-06
2014-10-22,1.5873015873015873e-06
2014-10-23,7.936507936507937e-07
2014-10-24,7.936507936507937e-07
2014-10-27,1.1904761904761904e-06
2014-10-28,7.936507936507937e-07
2014-10-29,3.9682539682539683e-07
2014-10-30,3.9682539682539683e-07
2014-10-31,3.9682539682539683e-07
2014-11-03,1.1904761904761904e-06
2014-11-04,1.5873015873015873e-06
2014-11-05,1.5873015873015873e-06
2014-11-06,1.5873015873015873e-06
2014-11-07,1.5873015873015873e-06
2014-11-10,1.5873015873015873e-06
2014-11-11,1.5873015873015873e-06
2014-11-12,1.984126984126984e-06
2014-11-13,1.984126984126984e-06
2014-11-14,1.5873015873015873e-06
2014-11-17,7.936507936507937e-07
2014-11-18,1.5873015873015873e-06
2014-11-19,1.5873015873015873e-06
2014-11-20,1.5873015873015873e-06
2014-11-21,1.5873015873015873e-06
2014-11-24,1.5873015873015873e-06
2014-11-25,2.3809523809523808e-06
2014-11-26,2.3809523809523808e-06
2014-11-27,2.3809523809523808e-06
2014-11-28,1.5873015873015873e-06
2014-12-01,3.9682539682539683e-07
2014-12-02,1.5873015873015873e-06
2014-12-03,1.1904761904761904e-06
2014-12-04,1.1904761904761904e-06
2014-12-05,7.936507936507937e-07
2014-12-08,1.1904761904761904e-06
2014-12-09,1.984126984126984e-06
2014-12-10,1.984126984126984e-06
2014-12-11,7.936507936507937e-07
2014-12-12,7.936507936507937e-07
2014-12-15,7.936507936507937e-07
2014-12-16,1.1904761904761904e-06
2014-12-17,1.1904761904761904e-06
2014-12-18,1.5873015873015873e-06
2014-12-19,3.9682539682539683e-07
2014-12-22,3.9682539682539683e-07
2014-12-23,7.936507936507937e-07
2014-12-24,3.9682539682539683e-07
2014-12-25,3.9682539682539683e-07
2014-12-26,3.9682539682539683e-07
2014-12-29,3.9682539682539683e-07
2014-12-30,1.1904761904761904e-06
2014-12-31,1.1904761904761904e-06
2015-01-01,1.1904761904761904e-06
2015-01-02,7.936507936507937e-07
2015-01-05,7.936507936507937e-07
2015-01-06,7.936507936507937e-07
2015-01-07,7.936507936507937e-07
2015-01-08,3.9682539682539683e-07
2015-01-09,7.936507936507937e-07
2015-01-12,7.936507936507937e-07
2015-01-13,7.936507936507937e-07
2015-01-14,7.936507936507937e-07
2015-01-15,1.1904761904761904e-06
2015-01-16,7.936507936507937e-07
2015-01-19,7.936507936507937e-07
2015-01-20,3.9682539682539683e-07
2015-01-21,3.9682539682539683e-07
2015-01-22,7.936507936507937e-07
2015-01-23,7.936507936507937e-07
2015-01-26,7.936507936507937e-07
2015-01-27,7.936507936507937e-07
2015-01-28,7.936507936507937e-07
2015-01-29,3.9682539682539683e-07
2015-01-30,3.9682539682539683e-07
2015-02-02,3.9682539682539683e-07
2015-02-03,7.936507936507937e-07
2015-02-04,3.9682539682539683e-07
2015-02-05,7.936507936507937e-07
2015-02-06,3.9682539682539683e-07
2015-02-09,7.936507936507937e-07
2015-02-10,7.936507936507937e-07
2015-02-11,7.936507936507937e-07
2015-02-12,7.936507936507937e-07
2015-02-13,7.936507936507937e-07
2015-02-16,7.936507936507937e-07
2015-02-17,7.936507936507937e-07
2015-02-18,7.936507936507937e-07
2015-02-19,7.936507936507937e-07
2015-02-20,7.936507936507937e-07
2015-02-23,3.9682539682539683e-07
2015-02-24,7.936507936507937e-07
2015-02-25,7.936507936507937e-07
2015-02-26,7.936507936507937e-07
2015-02-27,7.936507936507937e-07
2015-03-02,7.936507936507937e-07
2015-03-03,3.9682539682539683e-07
2015-03-04,3.9682539682539683e-07
2015-03-05,7.936507936507937e-07
2015-03-06,7.936507936507937e-07
2015-03-09,3.9682539682539683e-07
2015-03-10,1.1904761904761904e-06
2015-03-11,1.1904761904761904e-06
2015-03-12,1.1904761904761904e-06
2015-03-13,1.1904761904761904e-06
2015-03-16,7.936507936507937e-07
2015-03-17,1.984126984126984e-06
2015-03-18,7.936507936507937e-07
2015-03-19,7.936507936507937e-07
2015-03-20,0.0
2015-03-23,7.936507936507937e-07
2015-03-24,1.1904761904761904e-06
2015-03-25,7.936507936507937e-07
2015-03-26,7.936507936507937e-07
2015-03-27,7.936507936507937e-07
2015-03-30,7.936507936507937e-07
2015-03-31,1.984126984126984e-06
2015-04-01,7.936507936507937e-07
2015-04-02,7.936507936507937e-07
2015-04-03,1.5873015873015873e-06
2015-04-06,7.936507936507937e-07
2015-04-07,7.936507936507937e-07
2015-04-08,7.936507936507937e-07
2015-04-09,7.936507936507937e-07
2015-04-10,3.9682539682539683e-07
2015-04-13,7.936507936507937e-07
2015-04-14,7.936507936507937e-07
2015-04-15,7.936507936507937e-07
2015-04-16,1.1904761904761904e-06
2015-04-17,1.1904761904761904e-06
2015-04-20,1.1904761904761904e-06
2015-04-21,7.936507936507937e-07
2015-04-22,3.9682539682539683e-07
2015-04-23,3.9682539682539683e-07
2015-04-24,1.1904761904761904e-06
2015-04-27,3.9682539682539683e-07
2015-04-28,0.0
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-04,3.9682539682539683e-07
2015-05-05,3.9682539682539683e-07
2015-05-06,7.936507936507937e-07
2015-05-07,3.9682539682539683e-07
2015-05-08,3.9682539682539683e-07
2015-05-11,7.936507936507937e-07
2015-05-12,3.9682539682539683e-07
2015-05-13,7.936507936507937e-07
2015-05-14,0.0
2015-05-15,7.936507936507937e-07
2015-05-18,3.9682539682539683e-07
2015-05-19,7.936507936507937e-07
2015-05-20,7.936507936507937e-07
2015-05-21,7.936507936507937e-07
2015-05-22,3.9682539682539683e-07
2015-05-25,3.9682539682539683e-07
2015-05-26,3.9682539682539683e-07
2015-05-27,7.936507936507937e-07
2015-05-28,3.9682539682539683e-07
2015-05-29,3.9682539682539683e-07
2015-06-01,7.936507936507937e-07
2015-06-02,7.936507936507937e-07
2015-06-03,7.936507936507937e-07
2015-06-04,7.936507936507937e-07
2015-06-05,7.936507936507937e-07
2015-06-08,3.9682539682539683e-07
2015-06-09,3.9682539682539683e-07
2015-06-10,3.9682539682539683e-07
2015-06-11,3.9682539682539683e-07
2015-06-12,3.9682539682539683e-07
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,7.936507936507937e-07
2015-07-01,3.9682539682539683e-07
2015-07-02,3.9682539682539683e-07
2015-07-03,3.9682539682539683e-07
2015-07-06,3.9682539682539683e-07
2015-07-07,7.936507936507937e-07
2015-07-08,7.936507936507937e-07
2015-07-09,7.936507936507937e-07
2015-07-10,3.9682539682539683e-07
2015-07-13,7.936507936507937e-07
2015-07-14,1.1904761904761904e-06
2015-07-15,1.1904761904761904e-06
2015-07-16,1.1904761904761904e-06
2015-07-17,1.1904761904761904e-06
2015-07-20,1.1904761904761904e-06
2015-07-21,1.5873015873015873e-06
2015-07-22,1.5873015873015873e-06
2015-07-23,1.5873015873015873e-06
2015-07-24,1.5873015873015873e-06
2015-07-27,1.5873015873015873e-06
2015-07-28,1.984126984126984e-06
2015-07-29,1.984126984126984e-06
2015-07-30,1.984126984126984e-06
2015-07-31,1.5873015873015873e-06
2015-08-03,1.1904761904761904e-06
2015-08-04,1.984126984126984e-06
2015-08-05,1.984126984126984e-06
2015-08-06,1.5873015873015873e-06
2015-08-07,1.1904761904761904e-06
2015-08-10,1.1904761904761904e-06
2015-08-11,2.3809523809523808e-06
2015-08-12,2.3809523809523808e-06
2015-08-13,2.3809523809523808e-06
2015-08-14,1.5873015873015873e-06
2015-08-17,1.1904761904761904e-06
2015-08-18,1.984126984126984e-06
2015-08-19,1.984126984126984e-06
2015-08-20,3.9682539682539683e-07
2015-08-21,7.936507936507937e-07
2015-08-24,7.936507936507937e-07
2015-08-25,1.5873015873015873e-06
2015-08-26,1.1904761904761904e-06
2015-08-27,7.936507936507937e-07
2015-08-28,7.936507936507937e-07
2015-08-31,0.0
2015-09-01,3.9682539682539683e-07
2015-09-02,3.9682539682539683e-07
2015-09-03,7.936507936507937e-07
2015-09-04,7.936507936507937e-07
2015-09-07,7.936507936507937e-07
2015-09-08,7.936507936507937e-07
2015-09-09,7.936507936507937e-07
2015-09-10,7.936507936507937e-07
2015-09-11,1.5873015873015873e-06
2015-09-14,7.936507936507937e-07
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,3.9682539682539683e-07
2015-10-12,3.9682539682539683e-07
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,1.1904761904761904e-06
2015-10-19,2.3809523809523808e-06
2015-10-20,3.1746031746031746e-06
2015-10-21,3.9682539682539683e-07
2015-10-22,7.936507936507937e-07
2015-10-23,3.9682539682539683e-07
2015-10-26,3.9682539682539683e-07
2015-10-27,3.9682539682539683e-07
2015-10-28,1.1904761904761904e-06
2015-10-29,7.936507936507937e-07
2015-10-30,3.9682539682539683e-07
2015-11-02,3.9682539682539683e-07
2015-11-03,2.7777777777777783e-06
2015-11-04,2.7777777777777783e-06
2015-11-05,1.5873015873015873e-06
2015-11-06,1.5873015873015873e-06
2015-11-09,2.3809523809523808e-06
2015-11-10,3.1746031746031746e-06
2015-11-11,3.1746031746031746e-06
2015-11-12,3.1746031746031746e-06
2015-11-13,1.1904761904761904e-06
2015-11-16,1.984126984126984e-06
2015-11-17,2.7777777777777783e-06
2015-11-18,2.7777777777777783e-06
2015-11-19,2.3809523809523808e-06
2015-11-20,1.984126984126984e-06
2015-11-23,2.3809523809523808e-06
2015-11-24,5.158730158730158e-06
2015-11-25,5.555555555555557e-06
2015-11-26,5.555555555555557e-06
2015-11-27,5.158730158730158e-06
2015-11-30,4.365079365079366e-06
2015-12-01,7.5396825396825394e-06
2015-12-02,7.5396825396825394e-06
2015-12-03,7.142857142857143e-06
2015-12-04,6.746031746031747e-06
2015-12-07,8.333333333333332e-06
2015-12-08,9.126984126984127e-06
2015-12-09,7.5396825396825394e-06
2015-12-10,7.5396825396825394e-06
2015-12-11,5.9523809523809525e-06
2015-12-14,5.158730158730158e-06
2015-12-15,8.333333333333332e-06
2015-12-16,7.936507936507936e-06
2015-12-17,7.142857142857143e-06
2015-12-18,6.349206349206349e-06
2015-12-21,5.555555555555557e-06
2015-12-22,7.5396825396825394e-06
2015-12-23,7.5396825396825394e-06
2015-12-24,5.9523809523809525e-06
2015-12-25,5.9523809523809525e-06
2015-12-28,5.158730158730158e-06
2015-12-29,7.142857142857143e-06
2015-12-30,3.1746031746031746e-06
2015-12-31,5.555555555555557e-06
2016-01-01,5.555555555555557e-06
2016-01-04,6.746031746031747e-06
2016-01-05,7.936507936507936e-06
2016-01-06,8.333333333333332e-06
2016-01-07,7.936507936507936e-06
2016-01-08,7.936507936507936e-06
2016-01-11,7.5396825396825394e-06
2016-01-12,8.730158730158731e-06
2016-01-13,8.730158730158731e-06
2016-01-14,8.730158730158731e-06
2016-01-15,7.5396825396825394e-06
2016-01-18,7.5396825396825394e-06
2016-01-19,8.333333333333332e-06
2016-01-20,1.0317460317460317e-05
2016-01-21,1.0714285714285714e-05
2016-01-22,1.0317460317460317e-05
2016-01-25,9.92063492063492e-06
2016-01-26,1.1507936507936508e-05
2016-01-27,1.1111111111111113e-05
2016-01-28,1.0317460317460317e-05
2016-01-29,8.730158730158731e-06
2016-02-01,7.5396825396825394e-06
2016-02-02,1.0317460317460317e-05
2016-02-03,1.0714285714285714e-05
2016-02-04,9.523809523809523e-06
2016-02-05,9.126984126984127e-06
2016-02-08,8.333333333333332e-06
2016-02-09,1.0714285714285714e-05
2016-02-10,1.0714285714285714e-05
2016-02-11,1.0714285714285714e-05
2016-02-12,1.0317460317460317e-05
2016-02-15,1.0317460317460317e-05
2016-02-16,9.126984126984127e-06
2016-02-17,1.1111111111111113e-05
2016-02-18,1.1111111111111113e-05
2016-02-19,1.0317460317460317e-05
2016-02-22,1.1111111111111113e-05
2016-02-23,1.1111111111111113e-05
2016-02-24,1.1111111111111113e-05
2016-02-25,1.0714285714285714e-05
2016-02-26,1.0317460317460317e-05
2016-02-29,9.126984126984127e-06
2016-03-01,1.1507936507936508e-05
2016-03-02,1.1111111111111113e-05
2016-03-03,9.92063492063492e-06
2016-03-04,9.92063492063492e-06
2016-03-07,1.0714285714285714e-05
2016-03-08,1.0714285714285714e-05
2016-03-09,1.0714285714285714e-05
2016-03-10,1.0714285714285714e-05
2016-03-11,1.0714285714285714e-05
2016-03-14,1.1111111111111113e-05
2016-03-15,1.1507936507936508e-05
2016-03-16,1.1111111111111113e-05
2016-03-17,1.1507936507936508e-05
2016-03-18,1.0714285714285714e-05
2016-03-21,1.0317460317460317e-05
2016-03-22,1.1111111111111113e-05
2016-03-23,1.0714285714285714e-05
2016-03-24,9.523809523809523e-06
2016-03-25,9.523809523809523e-06
2016-03-28,7.5396825396825394e-06
2016-03-29,7.142857142857143e-06
2016-03-30,5.555555555555557e-06
2016-03-31,7.142857142857143e-06
2016-04-01,7.936507936507936e-06
2016-04-04,7.142857142857143e-06
2016-04-05,7.5396825396825394e-06
2016-04-06,7.5396825396825394e-06
2016-04-07,7.936507936507936e-06
2016-04-08,7.936507936507936e-06
2016-04-11,7.5396825396825394e-06
2016-04-12,8.333333333333332e-06
2016-04-13,8.333333333333332e-06
2016-04-14,8.333333333333332e-06
2016-04-15,7.5396825396825394e-06
2016-04-18,6.349206349206349e-06
2016-04-19,7.142857142857143e-06
2016-04-20,7.142857142857143e-06
2016-04-21,7.5396825396825394e-06
2016-04-22,7.5396825396825394e-06
2016-04-25,6.746031746031747e-06
2016-04-26,7.5396825396825394e-06
2016-04-27,7.142857142857143e-06
2016-04-28,6.746031746031747e-06
2016-04-29,6.349206349206349e-06
2016-05-02,4.365079365079366e-06
2016-05-03,7.142857142857143e-06
2016-05-04,7.142857142857143e-06
2016-05-05,7.936507936507936e-06
2016-05-06,7.936507936507936e-06
2016-05-09,8.333333333333332e-06
2016-05-10,9.92063492063492e-06
2016-05-11,9.92063492063492e-06
2016-05-12,9.92063492063492e-06
2016-05-13,9.92063492063492e-06
2016-05-16,8.333333333333332e-06
2016-05-17,9.92063492063492e-06
2016-05-18,9.92063492063492e-06
2016-05-19,9.92063492063492e-06
2016-05-20,1.0317460317460317e-05
2016-05-23,1.0317460317460317e-05
2016-05-24,1.1111111111111113e-05
2016-05-25,9.523809523809523e-06
2016-05-26,6.746031746031747e-06
2016-05-27,9.126984126984127e-06
2016-05-30,9.126984126984127e-06
2016-05-31,1.0714285714285714e-05
2016-06-01,1.0714285714285714e-05
2016-06-02,7.5396825396825394e-06
2016-06-03,7.5396825396825394e-06
2016-06-06,7.5396825396825394e-06
2016-06-07,7.936507936507936e-06
2016-06-08,7.936507936507936e-06
2016-06-09,8.333333333333332e-06
2016-06-10,7.142857142857143e-06
2016-06-13,9.126984126984127e-06
2016-06-14,9.523809523809523e-06
2016-06-15,9.126984126984127e-06
2016-06-16,9.126984126984127e-06
2016-06-17,8.730158730158731e-06
2016-06-20,9.126984126984127e-06
2016-06-21,9.92063492063492e-06
2016-06-22,9.92063492063492e-06
2016-06-23,1.0714285714285714e-05
2016-06-24,9.523809523809523e-06
2016-06-27,8.730158730158731e-06
2016-06-28,9.92063492063492e-06
2016-06-29,7.142857142857143e-06
2016-06-30,7.936507936507936e-06
2016-07-01,9.523809523809523e-06
2016-07-04,9.523809523809523e-06
2016-07-05,1.0714285714285714e-05
2016-07-06,1.0317460317460317e-05
2016-07-07,1.0714285714285714e-05
2016-07-08,1.0317460317460317e-05
2016-07-11,1.1111111111111113e-05
2016-07-12,1.1507936507936508e-05
2016-07-13,1.1507936507936508e-05
2016-07-14,1.1507936507936508e-05
2016-07-15,1.0714285714285714e-05
2016-07-18,1.0317460317460317e-05
2016-07-19,1.1507936507936508e-05
2016-07-20,1.1111111111111113e-05
2016-07-21,1.1111111111111113e-05
2016-07-22,1.1507936507936508e-05
2016-07-25,1.1111111111111113e-05
2016-07-26,9.523809523809523e-06
2016-07-27,9.92063492063492e-06
2016-07-28,7.5396825396825394e-06
2016-07-29,7.5396825396825394e-06
2016-08-01,7.936507936507936e-06
2016-08-02,1.1111111111111113e-05
2016-08-03,1.0317460317460317e-05
2016-08-04,9.523809523809523e-06
2016-08-05,9.126984126984127e-06
2016-08-08,1.0714285714285714e-05
2016-08-09,1.0714285714285714e-05
2016-08-10,1.0714285714285714e-05
2016-08-11,1.0714285714285714e-05
2016-08-12,1.0714285714285714e-05
2016-08-15,1.0317460317460317e-05
2016-08-16,1.0714285714285714e-05
2016-08-17,1.0714285714285714e-05
2016-08-18,1.0714285714285714e-05
2016-08-19,1.0714285714285714e-05
2016-08-22,9.523809523809523e-06
2016-08-23,1.1111111111111113e-05
2016-08-24,1.1111111111111113e-05
2016-08-25,1.1111111111111113e-05
2016-08-26,1.1111111111111113e-05
2016-08-29,9.92063492063492e-06
2016-08-30,9.126984126984127e-06
2016-08-31,1.0317460317460317e-05
2016-09-01,1.0714285714285714e-05
2016-09-02,9.92063492063492e-06
2016-09-05,9.92063492063492e-06
2016-09-06,9.523809523809523e-06
2016-09-07,9.92063492063492e-06
2016-09-08,1.0317460317460317e-05
2016-09-09,9.523809523809523e-06
2016-09-12,9.523809523809523e-06
2016-09-13,9.92063492063492e-06
2016-09-14,9.523809523809523e-06
2016-09-15,7.936507936507936e-06
2016-09-16,7.936507936507936e-06
2016-09-19,6.349206349206349e-06
2016-09-20,6.746031746031747e-06
2016-09-21,4.7619047619047615e-06
2016-09-22,3.968253968253968e-06
2016-09-23,3.5714285714285714e-06
2016-09-26,4.7619047619047615e-06
2016-09-27,6.349206349206349e-06
2016-09-28,5.555555555555557e-06
2016-09-29,4.7619047619047615e-06
2016-09-30,7.936507936507936e-06
2016-10-03,9.92063492063492e-06
2016-10-04,1.1111111111111113e-05
2016-10-05,1.0317460317460317e-05
2016-10-06,1.0317460317460317e-05
2016-10-07,1.0317460317460317e-05
2016-10-10,1.0317460317460317e-05
2016-10-11,1.0714285714285714e-05
2016-10-12,1.0317460317460317e-05
2016-10-13,1.0317460317460317e-05
2016-10-14,1.0317460317460317e-05
2016-10-17,9.523809523809523e-06
2016-10-18,1.0317460317460317e-05
2016-10-19,9.92063492063492e-06
2016-10-20,9.92063492063492e-06
2016-10-21,9.92063492063492e-06
2016-10-24,9.126984126984127e-06
2016-10-25,8.730158730158731e-06
2016-10-26,9.92063492063492e-06
2016-10-27,7.5396825396825394e-06
2016-10-28,7.142857142857143e-06
2016-10-31,7.936507936507936e-06
2016-11-01,9.523809523809523e-06
2016-11-02,9.523809523809523e-06
2016-11-03,9.523809523809523e-06
2016-11-04,9.92063492063492e-06
2016-11-07,1.1111111111111113e-05
2016-11-08,1.1111111111111113e-05
2016-11-09,1.1904761904761905e-05
2016-11-10,1.1904761904761905e-05
2016-11-11,1.1904761904761905e-05
2016-11-14,1.2698412698412699e-05
2016-11-15,1.1904761904761905e-05
2016-11-16,1.2698412698412699e-05
2016-11-17,1.1904761904761905e-05
